record_id,date,time,menu_item,category,quantity,price_per_item,revenue,payment_method,order_type,server_id,server_name,hour,weekday,month_number,month_name,day_of_week,is_weekend,high_revenue,date_hour,service_period,weekend_label,high_revenue_label
3789,2024-10-30,15:45:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Delivery,103,Emily,15,Wednesday,10,October,2,False,False,2024-10-30 15:00:00,Lunch,Weekday,Other record
3790,2024-03-14,22:15:00,Grilled Asparagus,Side,7.0,8,56.0,Credit Card,Takeaway,102,Jake,22,Thursday,3,March,3,False,False,2024-03-14 22:00:00,Dinner,Weekday,Other record
3791,2024-04-07,20:00:00,Old Fashioned,Beverage,4.0,12,48.0,Mobile Payment,Delivery,105,Nina,20,Sunday,4,April,6,True,False,2024-04-07 20:00:00,Dinner,Weekend,Other record
3792,2024-11-18,15:00:00,Caesar Salad,Appetizer,4.0,10,40.0,Mobile Payment,Takeaway,105,Nina,15,Monday,11,November,0,False,False,2024-11-18 15:00:00,Lunch,Weekday,Other record
3793,2024-12-06,12:00:00,New York Strip,Entree,7.0,38,266.0,Mobile Payment,Takeaway,103,Emily,12,Friday,12,December,4,False,True,2024-12-06 12:00:00,Lunch,Weekday,High-value record
3794,2024-10-17,18:00:00,Chocolate Lava Cake,Dessert,7.0,9,63.0,Credit Card,Delivery,101,Sarah,18,Thursday,10,October,3,False,True,2024-10-17 18:00:00,Dinner,Weekday,High-value record
3795,2024-07-29,21:15:00,Caesar Salad,Appetizer,6.0,10,60.0,Cash,Delivery,101,Sarah,21,Monday,7,July,0,False,False,2024-07-29 21:00:00,Dinner,Weekday,Other record
3796,2024-01-17,12:45:00,Filet Mignon,Entree,2.0,42,84.0,Credit Card,Delivery,101,Sarah,12,Wednesday,1,January,2,False,True,2024-01-17 12:00:00,Lunch,Weekday,High-value record
3797,2024-02-28,17:15:00,Chocolate Lava Cake,Dessert,12.0,9,108.0,Credit Card,Delivery,105,Nina,17,Wednesday,2,February,2,False,True,2024-02-28 17:00:00,Dinner,Weekday,High-value record
3798,2024-01-18,12:15:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Takeaway,102,Jake,12,Thursday,1,January,3,False,False,2024-01-18 12:00:00,Lunch,Weekday,Other record
3799,2024-08-31,21:45:00,Old Fashioned,Beverage,3.0,12,36.0,Mobile Payment,Takeaway,105,Nina,21,Saturday,8,August,5,True,False,2024-08-31 21:00:00,Dinner,Weekend,Other record
3800,2024-02-21,15:00:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Mobile Payment,Takeaway,101,Sarah,15,Wednesday,2,February,2,False,False,2024-02-21 15:00:00,Lunch,Weekday,Other record
3801,2024-02-01,12:45:00,Old Fashioned,Beverage,5.0,12,60.0,Cash,Dine-In,101,Sarah,12,Thursday,2,February,3,False,False,2024-02-01 12:00:00,Lunch,Weekday,Other record
3802,2024-05-08,19:00:00,Filet Mignon,Entree,7.0,42,294.0,Cash,Takeaway,105,Nina,19,Wednesday,5,May,2,False,True,2024-05-08 19:00:00,Dinner,Weekday,High-value record
3803,2024-12-01,22:00:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Delivery,102,Jake,22,Sunday,12,December,6,True,True,2024-12-01 22:00:00,Dinner,Weekend,High-value record
3804,2024-01-20,13:45:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Delivery,101,Sarah,13,Saturday,1,January,5,True,False,2024-01-20 13:00:00,Lunch,Weekend,Other record
3805,2024-02-07,20:00:00,Caesar Salad,Appetizer,6.0,10,60.0,Cash,Dine-In,102,Jake,20,Wednesday,2,February,2,False,False,2024-02-07 20:00:00,Dinner,Weekday,Other record
3806,2024-05-12,19:30:00,Shrimp Cocktail,Appetizer,16.5,14,231.0,Credit Card,Dine-In,101,Sarah,19,Sunday,5,May,6,True,True,2024-05-12 19:00:00,Dinner,Weekend,High-value record
3807,2024-04-17,16:15:00,Filet Mignon,Entree,4.0,42,168.0,Cash,Delivery,104,Carlos,16,Wednesday,4,April,2,False,True,2024-04-17 16:00:00,Lunch,Weekday,High-value record
3808,2024-10-16,21:00:00,Old Fashioned,Beverage,10.0,12,120.0,Cash,Dine-In,105,Nina,21,Wednesday,10,October,2,False,True,2024-10-16 21:00:00,Dinner,Weekday,High-value record
3809,2024-07-14,11:00:00,Mashed Potatoes,Side,5.0,7,35.0,Cash,Delivery,101,Sarah,11,Sunday,7,July,6,True,False,2024-07-14 11:00:00,Lunch,Weekend,Other record
3810,2024-09-10,12:15:00,New York Strip,Entree,1.0,38,38.0,Mobile Payment,Delivery,103,Emily,12,Tuesday,9,September,1,False,False,2024-09-10 12:00:00,Lunch,Weekday,Other record
3811,2024-01-09,13:30:00,Old Fashioned,Beverage,1.0,12,12.0,Cash,Delivery,105,Nina,13,Tuesday,1,January,1,False,False,2024-01-09 13:00:00,Lunch,Weekday,Other record
3812,2024-12-01,12:30:00,Filet Mignon,Entree,1.0,42,42.0,Cash,Delivery,104,Carlos,12,Sunday,12,December,6,True,False,2024-12-01 12:00:00,Lunch,Weekend,Other record
3813,2024-11-19,15:30:00,New York Strip,Entree,3.0,38,114.0,Mobile Payment,Dine-In,105,Nina,15,Tuesday,11,November,1,False,True,2024-11-19 15:00:00,Lunch,Weekday,High-value record
3814,2024-04-19,17:45:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Credit Card,Takeaway,103,Emily,17,Friday,4,April,4,False,True,2024-04-19 17:00:00,Dinner,Weekday,High-value record
3815,2024-08-07,14:00:00,Caesar Salad,Appetizer,4.0,10,40.0,Cash,Dine-In,104,Carlos,14,Wednesday,8,August,2,False,False,2024-08-07 14:00:00,Lunch,Weekday,Other record
3816,2024-06-03,20:00:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Cash,Delivery,103,Emily,20,Monday,6,June,0,False,True,2024-06-03 20:00:00,Dinner,Weekday,High-value record
3817,2024-03-27,14:15:00,Filet Mignon,Entree,3.0,42,126.0,Credit Card,Dine-In,101,Sarah,14,Wednesday,3,March,2,False,True,2024-03-27 14:00:00,Lunch,Weekday,High-value record
3818,2024-12-29,14:00:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Dine-In,104,Carlos,14,Sunday,12,December,6,True,False,2024-12-29 14:00:00,Lunch,Weekend,Other record
3819,2024-11-01,21:45:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Credit Card,Dine-In,104,Carlos,21,Friday,11,November,4,False,True,2024-11-01 21:00:00,Dinner,Weekday,High-value record
3820,2024-10-07,15:30:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Dine-In,104,Carlos,15,Monday,10,October,0,False,False,2024-10-07 15:00:00,Lunch,Weekday,Other record
3821,2024-06-08,12:00:00,New York Strip,Entree,6.0,38,228.0,Credit Card,Takeaway,101,Sarah,12,Saturday,6,June,5,True,True,2024-06-08 12:00:00,Lunch,Weekend,High-value record
3822,2024-12-28,18:30:00,Cabernet Sauvignon,Beverage,10.0,16,160.0,Credit Card,Takeaway,104,Carlos,18,Saturday,12,December,5,True,True,2024-12-28 18:00:00,Dinner,Weekend,High-value record
3823,2024-11-05,15:15:00,Ribeye Steak,Entree,1.0,35,35.0,Credit Card,Dine-In,105,Nina,15,Tuesday,11,November,1,False,False,2024-11-05 15:00:00,Lunch,Weekday,Other record
3824,2024-11-17,22:30:00,Grilled Asparagus,Side,8.0,8,64.0,Credit Card,Delivery,104,Carlos,22,Sunday,11,November,6,True,True,2024-11-17 22:00:00,Dinner,Weekend,High-value record
3825,2024-04-16,16:30:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Cash,Dine-In,104,Carlos,16,Tuesday,4,April,1,False,False,2024-04-16 16:00:00,Lunch,Weekday,Other record
3826,2024-11-22,22:00:00,Old Fashioned,Beverage,3.0,12,36.0,Credit Card,Takeaway,102,Jake,22,Friday,11,November,4,False,False,2024-11-22 22:00:00,Dinner,Weekday,Other record
3827,2024-11-30,16:45:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Takeaway,101,Sarah,16,Saturday,11,November,5,True,False,2024-11-30 16:00:00,Lunch,Weekend,Other record
3828,2024-08-31,11:00:00,Filet Mignon,Entree,4.0,42,168.0,Mobile Payment,Takeaway,101,Sarah,11,Saturday,8,August,5,True,True,2024-08-31 11:00:00,Lunch,Weekend,High-value record
3829,2024-04-23,11:45:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Cash,Takeaway,101,Sarah,11,Tuesday,4,April,1,False,True,2024-04-23 11:00:00,Lunch,Weekday,High-value record
3830,2024-12-24,19:45:00,Filet Mignon,Entree,2.0,42,84.0,Cash,Delivery,104,Carlos,19,Tuesday,12,December,1,False,True,2024-12-24 19:00:00,Dinner,Weekday,High-value record
3831,2024-07-28,19:00:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Cash,Takeaway,102,Jake,19,Sunday,7,July,6,True,True,2024-07-28 19:00:00,Dinner,Weekend,High-value record
3832,2024-10-01,13:00:00,Old Fashioned,Beverage,3.0,12,36.0,Cash,Dine-In,105,Nina,13,Tuesday,10,October,1,False,False,2024-10-01 13:00:00,Lunch,Weekday,Other record
3833,2024-02-26,12:30:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Cash,Dine-In,102,Jake,12,Monday,2,February,0,False,False,2024-02-26 12:00:00,Lunch,Weekday,Other record
3834,2024-10-09,13:15:00,New York Strip,Entree,4.0,38,152.0,Cash,Takeaway,101,Sarah,13,Wednesday,10,October,2,False,True,2024-10-09 13:00:00,Lunch,Weekday,High-value record
3835,2024-10-01,15:45:00,Mashed Potatoes,Side,2.0,7,14.0,Mobile Payment,Dine-In,103,Emily,15,Tuesday,10,October,1,False,False,2024-10-01 15:00:00,Lunch,Weekday,Other record
3836,2024-11-06,20:30:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Dine-In,101,Sarah,20,Wednesday,11,November,2,False,True,2024-11-06 20:00:00,Dinner,Weekday,High-value record
3837,2024-10-10,15:45:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Cash,Takeaway,101,Sarah,15,Thursday,10,October,3,False,False,2024-10-10 15:00:00,Lunch,Weekday,Other record
3838,2024-12-26,12:15:00,Mashed Potatoes,Side,1.0,7,7.0,Credit Card,Dine-In,103,Emily,12,Thursday,12,December,3,False,False,2024-12-26 12:00:00,Lunch,Weekday,Other record
3839,2024-08-14,13:15:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Mobile Payment,Dine-In,101,Sarah,13,Wednesday,8,August,2,False,True,2024-08-14 13:00:00,Lunch,Weekday,High-value record
3840,2024-08-11,15:00:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Credit Card,Delivery,101,Sarah,15,Sunday,8,August,6,True,True,2024-08-11 15:00:00,Lunch,Weekend,High-value record
3841,2024-11-02,18:15:00,Ribeye Steak,Entree,3.0,35,105.0,Mobile Payment,Dine-In,101,Sarah,18,Saturday,11,November,5,True,True,2024-11-02 18:00:00,Dinner,Weekend,High-value record
3842,2024-01-13,15:00:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Mobile Payment,Takeaway,102,Jake,15,Saturday,1,January,5,True,False,2024-01-13 15:00:00,Lunch,Weekend,Other record
3843,2024-06-03,12:30:00,New York Strip,Entree,5.0,38,190.0,Cash,Delivery,103,Emily,12,Monday,6,June,0,False,True,2024-06-03 12:00:00,Lunch,Weekday,High-value record
3844,2024-05-27,18:45:00,Old Fashioned,Beverage,7.0,12,84.0,Mobile Payment,Delivery,102,Jake,18,Monday,5,May,0,False,True,2024-05-27 18:00:00,Dinner,Weekday,High-value record
3845,2024-10-08,11:15:00,Filet Mignon,Entree,6.0,42,252.0,Mobile Payment,Delivery,105,Nina,11,Tuesday,10,October,1,False,True,2024-10-08 11:00:00,Lunch,Weekday,High-value record
3846,2024-04-24,11:45:00,Caesar Salad,Appetizer,3.0,10,30.0,Credit Card,Delivery,101,Sarah,11,Wednesday,4,April,2,False,False,2024-04-24 11:00:00,Lunch,Weekday,Other record
3847,2024-12-10,14:45:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Cash,Delivery,102,Jake,14,Tuesday,12,December,1,False,True,2024-12-10 14:00:00,Lunch,Weekday,High-value record
3848,2024-02-19,14:45:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Mobile Payment,Takeaway,105,Nina,14,Monday,2,February,0,False,False,2024-02-19 14:00:00,Lunch,Weekday,Other record
3849,2024-10-21,11:30:00,Mashed Potatoes,Side,6.0,7,42.0,Credit Card,Takeaway,104,Carlos,11,Monday,10,October,0,False,False,2024-10-21 11:00:00,Lunch,Weekday,Other record
3850,2024-07-09,20:30:00,Truffle Fries,Side,2.0,8,16.0,Mobile Payment,Takeaway,102,Jake,20,Tuesday,7,July,1,False,False,2024-07-09 20:00:00,Dinner,Weekday,Other record
3851,2024-10-21,22:00:00,Grilled Asparagus,Side,10.0,8,80.0,Credit Card,Delivery,101,Sarah,22,Monday,10,October,0,False,True,2024-10-21 22:00:00,Dinner,Weekday,High-value record
3852,2024-12-19,15:30:00,New York Strip,Entree,4.0,38,152.0,Mobile Payment,Delivery,104,Carlos,15,Thursday,12,December,3,False,True,2024-12-19 15:00:00,Lunch,Weekday,High-value record
3853,2024-01-08,17:00:00,Truffle Fries,Side,2.0,8,16.0,Credit Card,Takeaway,104,Carlos,17,Monday,1,January,0,False,False,2024-01-08 17:00:00,Dinner,Weekday,Other record
3854,2024-08-23,14:15:00,Old Fashioned,Beverage,5.0,12,60.0,Credit Card,Takeaway,101,Sarah,14,Friday,8,August,4,False,False,2024-08-23 14:00:00,Lunch,Weekday,Other record
3855,2024-02-12,17:30:00,New York Strip,Entree,8.0,38,304.0,Credit Card,Dine-In,102,Jake,17,Monday,2,February,0,False,True,2024-02-12 17:00:00,Dinner,Weekday,High-value record
3856,2024-08-02,21:00:00,Shrimp Cocktail,Appetizer,11.0,14,154.0,Mobile Payment,Dine-In,102,Jake,21,Friday,8,August,4,False,True,2024-08-02 21:00:00,Dinner,Weekday,High-value record
3857,2024-07-02,14:00:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Cash,Takeaway,104,Carlos,14,Tuesday,7,July,1,False,False,2024-07-02 14:00:00,Lunch,Weekday,Other record
3858,2024-11-11,20:15:00,Bourbon BBQ Burger,Entree,11.0,22,242.0,Credit Card,Takeaway,103,Emily,20,Monday,11,November,0,False,True,2024-11-11 20:00:00,Dinner,Weekday,High-value record
3859,2024-06-03,18:45:00,New York Strip,Entree,6.0,38,228.0,Cash,Delivery,103,Emily,18,Monday,6,June,0,False,True,2024-06-03 18:00:00,Dinner,Weekday,High-value record
3860,2024-12-11,13:15:00,Truffle Fries,Side,2.0,8,16.0,Credit Card,Dine-In,102,Jake,13,Wednesday,12,December,2,False,False,2024-12-11 13:00:00,Lunch,Weekday,Other record
3861,2024-06-03,19:00:00,Ribeye Steak,Entree,6.0,35,210.0,Cash,Takeaway,102,Jake,19,Monday,6,June,0,False,True,2024-06-03 19:00:00,Dinner,Weekday,High-value record
3862,2024-06-06,12:30:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Delivery,101,Sarah,12,Thursday,6,June,3,False,False,2024-06-06 12:00:00,Lunch,Weekday,Other record
3863,2024-06-16,19:30:00,Mashed Potatoes,Side,7.0,7,49.0,Credit Card,Delivery,101,Sarah,19,Sunday,6,June,6,True,False,2024-06-16 19:00:00,Dinner,Weekend,Other record
3864,2024-07-15,13:45:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Cash,Dine-In,103,Emily,13,Monday,7,July,0,False,False,2024-07-15 13:00:00,Lunch,Weekday,Other record
3865,2024-03-25,16:45:00,Ribeye Steak,Entree,2.0,35,70.0,Cash,Dine-In,102,Jake,16,Monday,3,March,0,False,True,2024-03-25 16:00:00,Lunch,Weekday,High-value record
3866,2024-11-13,16:30:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Dine-In,103,Emily,16,Wednesday,11,November,2,False,False,2024-11-13 16:00:00,Lunch,Weekday,Other record
3867,2024-11-23,19:15:00,Cabernet Sauvignon,Beverage,7.0,16,112.0,Cash,Dine-In,103,Emily,19,Saturday,11,November,5,True,True,2024-11-23 19:00:00,Dinner,Weekend,High-value record
3868,2024-01-11,13:45:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Delivery,105,Nina,13,Thursday,1,January,3,False,False,2024-01-11 13:00:00,Lunch,Weekday,Other record
3869,2024-02-16,18:15:00,Filet Mignon,Entree,7.0,42,294.0,Credit Card,Dine-In,105,Nina,18,Friday,2,February,4,False,True,2024-02-16 18:00:00,Dinner,Weekday,High-value record
3870,2024-03-12,13:00:00,Shrimp Cocktail,Appetizer,1.0,14,14.0,Credit Card,Takeaway,105,Nina,13,Tuesday,3,March,1,False,False,2024-03-12 13:00:00,Lunch,Weekday,Other record
3871,2024-03-31,12:30:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Mobile Payment,Dine-In,104,Carlos,12,Sunday,3,March,6,True,False,2024-03-31 12:00:00,Lunch,Weekend,Other record
3872,2024-07-14,20:15:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Dine-In,102,Jake,20,Sunday,7,July,6,True,False,2024-07-14 20:00:00,Dinner,Weekend,Other record
3873,2024-06-30,11:15:00,Filet Mignon,Entree,2.0,42,84.0,Mobile Payment,Dine-In,105,Nina,11,Sunday,6,June,6,True,True,2024-06-30 11:00:00,Lunch,Weekend,High-value record
3874,2024-01-24,15:30:00,Ribeye Steak,Entree,2.0,35,70.0,Cash,Dine-In,104,Carlos,15,Wednesday,1,January,2,False,True,2024-01-24 15:00:00,Lunch,Weekday,High-value record
3875,2024-02-18,21:00:00,Filet Mignon,Entree,10.0,42,420.0,Cash,Delivery,102,Jake,21,Sunday,2,February,6,True,True,2024-02-18 21:00:00,Dinner,Weekend,High-value record
3876,2024-04-18,16:15:00,Old Fashioned,Beverage,5.0,12,60.0,Credit Card,Dine-In,105,Nina,16,Thursday,4,April,3,False,False,2024-04-18 16:00:00,Lunch,Weekday,Other record
3877,2024-02-01,11:00:00,Bourbon BBQ Burger,Entree,1.0,22,22.0,Cash,Delivery,105,Nina,11,Thursday,2,February,3,False,False,2024-02-01 11:00:00,Lunch,Weekday,Other record
3878,2024-11-27,16:45:00,Filet Mignon,Entree,4.0,42,168.0,Cash,Dine-In,103,Emily,16,Wednesday,11,November,2,False,True,2024-11-27 16:00:00,Lunch,Weekday,High-value record
3879,2024-07-11,22:30:00,Truffle Fries,Side,9.0,8,72.0,Cash,Delivery,103,Emily,22,Thursday,7,July,3,False,True,2024-07-11 22:00:00,Dinner,Weekday,High-value record
3880,2024-06-30,20:30:00,Ribeye Steak,Entree,7.0,35,245.0,Mobile Payment,Delivery,102,Jake,20,Sunday,6,June,6,True,True,2024-06-30 20:00:00,Dinner,Weekend,High-value record
3881,2024-04-26,11:30:00,Mashed Potatoes,Side,3.0,7,21.0,Cash,Delivery,102,Jake,11,Friday,4,April,4,False,False,2024-04-26 11:00:00,Lunch,Weekday,Other record
3882,2024-02-12,17:45:00,Old Fashioned,Beverage,11.0,12,132.0,Cash,Takeaway,103,Emily,17,Monday,2,February,0,False,True,2024-02-12 17:00:00,Dinner,Weekday,High-value record
3883,2024-07-11,15:45:00,Truffle Fries,Side,3.0,8,24.0,Cash,Takeaway,101,Sarah,15,Thursday,7,July,3,False,False,2024-07-11 15:00:00,Lunch,Weekday,Other record
3884,2024-03-01,20:30:00,Mashed Potatoes,Side,3.0,7,21.0,Mobile Payment,Delivery,101,Sarah,20,Friday,3,March,4,False,False,2024-03-01 20:00:00,Dinner,Weekday,Other record
3885,2024-02-11,21:45:00,Old Fashioned,Beverage,7.0,12,84.0,Credit Card,Delivery,104,Carlos,21,Sunday,2,February,6,True,True,2024-02-11 21:00:00,Dinner,Weekend,High-value record
3886,2024-06-23,11:30:00,New York Strip,Entree,5.0,38,190.0,Mobile Payment,Takeaway,101,Sarah,11,Sunday,6,June,6,True,True,2024-06-23 11:00:00,Lunch,Weekend,High-value record
3887,2024-03-05,11:15:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Mobile Payment,Delivery,103,Emily,11,Tuesday,3,March,1,False,False,2024-03-05 11:00:00,Lunch,Weekday,Other record
3888,2024-09-01,19:00:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Delivery,101,Sarah,19,Sunday,9,September,6,True,False,2024-09-01 19:00:00,Dinner,Weekend,Other record
3889,2024-03-20,13:15:00,Filet Mignon,Entree,1.0,42,42.0,Credit Card,Takeaway,105,Nina,13,Wednesday,3,March,2,False,False,2024-03-20 13:00:00,Lunch,Weekday,Other record
3890,2024-12-14,18:00:00,Grilled Asparagus,Side,7.0,8,56.0,Mobile Payment,Takeaway,102,Jake,18,Saturday,12,December,5,True,False,2024-12-14 18:00:00,Dinner,Weekend,Other record
3891,2024-06-20,14:15:00,New York Strip,Entree,2.0,38,76.0,Mobile Payment,Takeaway,101,Sarah,14,Thursday,6,June,3,False,True,2024-06-20 14:00:00,Lunch,Weekday,High-value record
3892,2024-10-03,16:15:00,Filet Mignon,Entree,2.0,42,84.0,Credit Card,Delivery,105,Nina,16,Thursday,10,October,3,False,True,2024-10-03 16:00:00,Lunch,Weekday,High-value record
3893,2024-05-25,21:30:00,Grilled Asparagus,Side,5.0,8,40.0,Credit Card,Dine-In,101,Sarah,21,Saturday,5,May,5,True,False,2024-05-25 21:00:00,Dinner,Weekend,Other record
3894,2024-05-26,13:30:00,Caesar Salad,Appetizer,1.0,10,10.0,Cash,Dine-In,102,Jake,13,Sunday,5,May,6,True,False,2024-05-26 13:00:00,Lunch,Weekend,Other record
3895,2024-08-20,16:15:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Mobile Payment,Delivery,102,Jake,16,Tuesday,8,August,1,False,False,2024-08-20 16:00:00,Lunch,Weekday,Other record
3896,2024-05-04,22:00:00,Caesar Salad,Appetizer,4.0,10,40.0,Credit Card,Takeaway,103,Emily,22,Saturday,5,May,5,True,False,2024-05-04 22:00:00,Dinner,Weekend,Other record
3897,2024-11-02,21:45:00,Grilled Asparagus,Side,8.0,8,64.0,Cash,Dine-In,104,Carlos,21,Saturday,11,November,5,True,True,2024-11-02 21:00:00,Dinner,Weekend,High-value record
3898,2024-10-01,22:30:00,Filet Mignon,Entree,7.0,42,294.0,Mobile Payment,Delivery,102,Jake,22,Tuesday,10,October,1,False,True,2024-10-01 22:00:00,Dinner,Weekday,High-value record
3899,2024-12-15,18:45:00,Mashed Potatoes,Side,11.0,7,77.0,Cash,Takeaway,102,Jake,18,Sunday,12,December,6,True,True,2024-12-15 18:00:00,Dinner,Weekend,High-value record
3900,2024-09-25,13:00:00,Filet Mignon,Entree,1.0,42,42.0,Credit Card,Delivery,101,Sarah,13,Wednesday,9,September,2,False,False,2024-09-25 13:00:00,Lunch,Weekday,Other record
3901,2024-07-17,16:15:00,Truffle Fries,Side,5.0,8,40.0,Credit Card,Takeaway,102,Jake,16,Wednesday,7,July,2,False,False,2024-07-17 16:00:00,Lunch,Weekday,Other record
3902,2024-08-08,18:15:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Takeaway,102,Jake,18,Thursday,8,August,3,False,False,2024-08-08 18:00:00,Dinner,Weekday,Other record
3903,2024-05-23,16:30:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Takeaway,104,Carlos,16,Thursday,5,May,3,False,False,2024-05-23 16:00:00,Lunch,Weekday,Other record
3904,2024-06-09,17:45:00,Grilled Asparagus,Side,6.0,8,48.0,Mobile Payment,Takeaway,105,Nina,17,Sunday,6,June,6,True,False,2024-06-09 17:00:00,Dinner,Weekend,Other record
3905,2024-05-30,20:45:00,New York Strip,Entree,4.0,38,152.0,Credit Card,Delivery,103,Emily,20,Thursday,5,May,3,False,True,2024-05-30 20:00:00,Dinner,Weekday,High-value record
3906,2024-12-28,16:00:00,Ribeye Steak,Entree,5.0,35,175.0,Credit Card,Delivery,102,Jake,16,Saturday,12,December,5,True,True,2024-12-28 16:00:00,Lunch,Weekend,High-value record
3907,2024-06-10,11:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Takeaway,103,Emily,11,Monday,6,June,0,False,False,2024-06-10 11:00:00,Lunch,Weekday,Other record
3908,2024-07-15,19:30:00,Filet Mignon,Entree,4.0,42,168.0,Mobile Payment,Dine-In,104,Carlos,19,Monday,7,July,0,False,True,2024-07-15 19:00:00,Dinner,Weekday,High-value record
3909,2024-03-05,18:45:00,Truffle Fries,Side,8.0,8,64.0,Cash,Delivery,102,Jake,18,Tuesday,3,March,1,False,True,2024-03-05 18:00:00,Dinner,Weekday,High-value record
3910,2024-06-12,22:00:00,Chocolate Lava Cake,Dessert,9.0,9,81.0,Mobile Payment,Dine-In,103,Emily,22,Wednesday,6,June,2,False,True,2024-06-12 22:00:00,Dinner,Weekday,High-value record
3911,2024-12-16,15:15:00,Filet Mignon,Entree,2.0,42,84.0,Mobile Payment,Dine-In,103,Emily,15,Monday,12,December,0,False,True,2024-12-16 15:00:00,Lunch,Weekday,High-value record
3912,2024-08-11,21:30:00,Ribeye Steak,Entree,4.0,35,140.0,Cash,Dine-In,103,Emily,21,Sunday,8,August,6,True,True,2024-08-11 21:00:00,Dinner,Weekend,High-value record
3913,2024-09-09,18:00:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Credit Card,Delivery,105,Nina,18,Monday,9,September,0,False,True,2024-09-09 18:00:00,Dinner,Weekday,High-value record
3914,2024-08-25,13:30:00,Filet Mignon,Entree,6.0,42,252.0,Credit Card,Delivery,101,Sarah,13,Sunday,8,August,6,True,True,2024-08-25 13:00:00,Lunch,Weekend,High-value record
