date,time,menu_item,category,quantity,price_per_item,revenue,payment_method,order_type,server_id,server_name,hour,weekday,month_number,month_name,day_of_week,is_weekend,high_revenue
2024-09-07,17:30:00,New York Strip,Entree,11.0,38,418.0,Credit Card,Delivery,102,Jake,17,Saturday,9,September,5,True,True
2024-09-21,11:15:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Takeaway,101,Sarah,11,Saturday,9,September,5,True,False
2024-06-11,11:45:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Mobile Payment,Takeaway,101,Sarah,11,Tuesday,6,June,1,False,False
2024-04-09,12:30:00,New York Strip,Entree,3.0,38,114.0,Credit Card,Dine-In,102,Jake,12,Tuesday,4,April,1,False,True
2024-12-22,13:15:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Cash,Takeaway,105,Nina,13,Sunday,12,December,6,True,True
2024-10-07,14:45:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Mobile Payment,Takeaway,102,Jake,14,Monday,10,October,0,False,True
2024-06-28,15:00:00,Truffle Fries,Side,5.0,8,40.0,Credit Card,Takeaway,102,Jake,15,Friday,6,June,4,False,False
2024-06-23,22:15:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Cash,Dine-In,101,Sarah,22,Sunday,6,June,6,True,False
2024-02-29,16:15:00,Mashed Potatoes,Side,3.0,7,21.0,Mobile Payment,Delivery,104,Carlos,16,Thursday,2,February,3,False,False
2024-04-02,18:45:00,Truffle Fries,Side,9.0,8,72.0,Mobile Payment,Delivery,102,Jake,18,Tuesday,4,April,1,False,True
2024-07-24,11:15:00,Filet Mignon,Entree,4.0,42,168.0,Credit Card,Delivery,105,Nina,11,Wednesday,7,July,2,False,True
2024-01-10,14:00:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Mobile Payment,Delivery,101,Sarah,14,Wednesday,1,January,2,False,False
2024-12-27,20:45:00,Filet Mignon,Entree,10.0,42,420.0,Credit Card,Dine-In,103,Emily,20,Friday,12,December,4,False,True
2024-03-08,13:15:00,Mashed Potatoes,Side,5.0,7,35.0,Mobile Payment,Takeaway,103,Emily,13,Friday,3,March,4,False,False
2024-11-01,13:00:00,Mashed Potatoes,Side,4.0,7,28.0,Mobile Payment,Takeaway,104,Carlos,13,Friday,11,November,4,False,False
2024-06-13,18:45:00,Chocolate Lava Cake,Dessert,11.0,9,99.0,Cash,Dine-In,102,Jake,18,Thursday,6,June,3,False,True
2024-08-17,20:15:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Takeaway,104,Carlos,20,Saturday,8,August,5,True,True
2024-03-14,18:30:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Takeaway,101,Sarah,18,Thursday,3,March,3,False,False
2024-10-08,20:30:00,Cabernet Sauvignon,Beverage,8.0,16,128.0,Credit Card,Dine-In,101,Sarah,20,Tuesday,10,October,1,False,True
2024-06-27,21:15:00,New York Strip,Entree,2.0,38,76.0,Cash,Dine-In,104,Carlos,21,Thursday,6,June,3,False,True
2024-12-29,19:45:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Dine-In,103,Emily,19,Sunday,12,December,6,True,True
2024-08-22,17:00:00,New York Strip,Entree,11.0,38,418.0,Mobile Payment,Delivery,105,Nina,17,Thursday,8,August,3,False,True
2024-10-27,20:15:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Takeaway,101,Sarah,20,Sunday,10,October,6,True,True
2024-02-29,22:15:00,Truffle Fries,Side,9.0,8,72.0,Mobile Payment,Delivery,104,Carlos,22,Thursday,2,February,3,False,True
2024-10-22,20:15:00,Old Fashioned,Beverage,2.0,12,24.0,Mobile Payment,Takeaway,104,Carlos,20,Tuesday,10,October,1,False,False
2024-01-25,14:15:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Mobile Payment,Delivery,105,Nina,14,Thursday,1,January,3,False,True
2024-12-12,16:15:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Mobile Payment,Delivery,105,Nina,16,Thursday,12,December,3,False,False
2024-11-10,19:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Mobile Payment,Takeaway,102,Jake,19,Sunday,11,November,6,True,False
2024-10-21,18:45:00,Truffle Fries,Side,3.0,8,24.0,Cash,Delivery,105,Nina,18,Monday,10,October,0,False,False
2024-01-05,21:00:00,Old Fashioned,Beverage,4.0,12,48.0,Credit Card,Delivery,103,Emily,21,Friday,1,January,4,False,False
2024-11-11,20:30:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Credit Card,Delivery,103,Emily,20,Monday,11,November,0,False,True
2024-06-07,15:00:00,Ribeye Steak,Entree,6.0,35,210.0,Credit Card,Delivery,102,Jake,15,Friday,6,June,4,False,True
2024-08-06,13:45:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Credit Card,Delivery,102,Jake,13,Tuesday,8,August,1,False,True
2024-06-01,18:30:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Takeaway,101,Sarah,18,Saturday,6,June,5,True,False
2024-05-12,14:30:00,Chocolate Lava Cake,Dessert,7.5,9,67.5,Cash,Delivery,105,Nina,14,Sunday,5,May,6,True,True
2024-06-17,21:00:00,Old Fashioned,Beverage,8.0,12,96.0,Mobile Payment,Delivery,104,Carlos,21,Monday,6,June,0,False,True
2024-07-05,19:30:00,Old Fashioned,Beverage,11.0,12,132.0,Cash,Delivery,104,Carlos,19,Friday,7,July,4,False,True
2024-06-17,17:00:00,Grilled Asparagus,Side,6.0,8,48.0,Mobile Payment,Takeaway,102,Jake,17,Monday,6,June,0,False,False
2024-06-05,21:00:00,Old Fashioned,Beverage,4.0,12,48.0,Cash,Takeaway,101,Sarah,21,Wednesday,6,June,2,False,False
2024-12-17,18:45:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Delivery,102,Jake,18,Tuesday,12,December,1,False,False
2024-06-10,21:00:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Credit Card,Delivery,105,Nina,21,Monday,6,June,0,False,False
2024-04-21,17:15:00,New York Strip,Entree,4.0,38,152.0,Cash,Delivery,105,Nina,17,Sunday,4,April,6,True,True
2024-06-13,15:00:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Delivery,105,Nina,15,Thursday,6,June,3,False,False
2024-11-05,16:15:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Mobile Payment,Dine-In,102,Jake,16,Tuesday,11,November,1,False,True
2024-04-24,12:15:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Credit Card,Dine-In,102,Jake,12,Wednesday,4,April,2,False,True
2024-08-22,14:30:00,Truffle Fries,Side,3.0,8,24.0,Cash,Takeaway,105,Nina,14,Thursday,8,August,3,False,False
2024-08-18,13:30:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Cash,Dine-In,102,Jake,13,Sunday,8,August,6,True,False
2024-05-05,15:45:00,Old Fashioned,Beverage,1.0,12,12.0,Credit Card,Takeaway,105,Nina,15,Sunday,5,May,6,True,False
2024-06-17,11:15:00,Truffle Fries,Side,3.0,8,24.0,Credit Card,Takeaway,103,Emily,11,Monday,6,June,0,False,False
2024-12-21,18:00:00,New York Strip,Entree,2.0,38,76.0,Cash,Takeaway,101,Sarah,18,Saturday,12,December,5,True,True
2024-08-28,15:00:00,Caesar Salad,Appetizer,4.0,10,40.0,Credit Card,Takeaway,103,Emily,15,Wednesday,8,August,2,False,False
2024-10-15,15:45:00,Grilled Asparagus,Side,1.0,8,8.0,Cash,Dine-In,105,Nina,15,Tuesday,10,October,1,False,False
2024-10-15,14:00:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Credit Card,Delivery,101,Sarah,14,Tuesday,10,October,1,False,False
2024-08-02,16:00:00,Old Fashioned,Beverage,5.0,12,60.0,Cash,Dine-In,102,Jake,16,Friday,8,August,4,False,False
2024-03-17,19:15:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Credit Card,Takeaway,103,Emily,19,Sunday,3,March,6,True,False
2024-05-25,17:30:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Takeaway,103,Emily,17,Saturday,5,May,5,True,False
2024-06-14,16:30:00,Ribeye Steak,Entree,3.0,35,105.0,Credit Card,Dine-In,103,Emily,16,Friday,6,June,4,False,True
2024-08-07,11:45:00,Old Fashioned,Beverage,5.0,12,60.0,Mobile Payment,Delivery,103,Emily,11,Wednesday,8,August,2,False,False
2024-04-20,14:15:00,Old Fashioned,Beverage,8.0,12,96.0,Cash,Delivery,105,Nina,14,Saturday,4,April,5,True,True
2024-02-01,15:45:00,Ribeye Steak,Entree,1.0,35,35.0,Mobile Payment,Dine-In,102,Jake,15,Thursday,2,February,3,False,False
2024-07-23,20:45:00,Truffle Fries,Side,3.0,8,24.0,Credit Card,Delivery,101,Sarah,20,Tuesday,7,July,1,False,False
2024-04-04,21:15:00,New York Strip,Entree,2.0,38,76.0,Mobile Payment,Takeaway,103,Emily,21,Thursday,4,April,3,False,True
2024-06-21,21:00:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Delivery,101,Sarah,21,Friday,6,June,4,False,False
2024-08-09,21:45:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Delivery,101,Sarah,21,Friday,8,August,4,False,True
2024-03-29,11:00:00,Caesar Salad,Appetizer,7.0,10,70.0,Cash,Takeaway,103,Emily,11,Friday,3,March,4,False,True
2024-11-09,11:45:00,Grilled Asparagus,Side,10.0,8,80.0,Credit Card,Dine-In,101,Sarah,11,Saturday,11,November,5,True,True
2024-07-14,13:00:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Mobile Payment,Dine-In,102,Jake,13,Sunday,7,July,6,True,False
2024-10-28,22:00:00,Truffle Fries,Side,9.0,8,72.0,Cash,Delivery,104,Carlos,22,Monday,10,October,0,False,True
2024-11-28,20:15:00,Filet Mignon,Entree,2.4,42,100.8,Credit Card,Dine-In,101,Sarah,20,Thursday,11,November,3,False,True
2024-09-02,12:15:00,New York Strip,Entree,4.0,38,152.0,Cash,Dine-In,105,Nina,12,Monday,9,September,0,False,True
2024-03-05,13:15:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Credit Card,Delivery,103,Emily,13,Tuesday,3,March,1,False,True
2024-04-03,18:00:00,Mashed Potatoes,Side,6.0,7,42.0,Mobile Payment,Delivery,103,Emily,18,Wednesday,4,April,2,False,False
2024-09-08,22:45:00,New York Strip,Entree,11.0,38,418.0,Cash,Dine-In,104,Carlos,22,Sunday,9,September,6,True,True
2024-04-09,13:15:00,Truffle Fries,Side,5.0,8,40.0,Mobile Payment,Delivery,101,Sarah,13,Tuesday,4,April,1,False,False
2024-02-10,13:45:00,Chocolate Lava Cake,Dessert,11.0,9,99.0,Cash,Takeaway,103,Emily,13,Saturday,2,February,5,True,True
2024-07-31,22:45:00,Mashed Potatoes,Side,12.0,7,84.0,Mobile Payment,Takeaway,102,Jake,22,Wednesday,7,July,2,False,True
2024-05-18,18:45:00,Ribeye Steak,Entree,9.0,35,315.0,Credit Card,Delivery,101,Sarah,18,Saturday,5,May,5,True,True
2024-11-27,17:30:00,Old Fashioned,Beverage,3.0,12,36.0,Mobile Payment,Delivery,103,Emily,17,Wednesday,11,November,2,False,False
2024-06-24,13:30:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Delivery,104,Carlos,13,Monday,6,June,0,False,False
2024-12-21,15:45:00,Old Fashioned,Beverage,8.0,12,96.0,Mobile Payment,Takeaway,101,Sarah,15,Saturday,12,December,5,True,True
2024-08-14,11:30:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Takeaway,104,Carlos,11,Wednesday,8,August,2,False,False
2024-01-28,17:00:00,New York Strip,Entree,10.0,38,380.0,Mobile Payment,Delivery,105,Nina,17,Sunday,1,January,6,True,True
2024-08-20,13:30:00,New York Strip,Entree,4.0,38,152.0,Mobile Payment,Dine-In,105,Nina,13,Tuesday,8,August,1,False,True
2024-03-10,19:15:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Delivery,104,Carlos,19,Sunday,3,March,6,True,False
2024-05-11,12:45:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Dine-In,104,Carlos,12,Saturday,5,May,5,True,True
2024-02-08,21:45:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Delivery,104,Carlos,21,Thursday,2,February,3,False,True
2024-10-04,19:00:00,Caesar Salad,Appetizer,2.0,10,20.0,Mobile Payment,Delivery,104,Carlos,19,Friday,10,October,4,False,False
2024-07-12,15:45:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Mobile Payment,Dine-In,102,Jake,15,Friday,7,July,4,False,False
2024-08-26,20:15:00,Filet Mignon,Entree,4.0,42,168.0,Credit Card,Dine-In,105,Nina,20,Monday,8,August,0,False,True
2024-12-16,16:15:00,Mashed Potatoes,Side,3.0,7,21.0,Cash,Takeaway,101,Sarah,16,Monday,12,December,0,False,False
2024-02-13,20:00:00,Chocolate Lava Cake,Dessert,11.0,9,99.0,Mobile Payment,Takeaway,105,Nina,20,Tuesday,2,February,1,False,True
2024-01-11,19:45:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Dine-In,105,Nina,19,Thursday,1,January,3,False,True
2024-12-16,17:45:00,Filet Mignon,Entree,5.0,42,210.0,Cash,Dine-In,104,Carlos,17,Monday,12,December,0,False,True
2024-08-27,21:00:00,Truffle Fries,Side,2.0,8,16.0,Credit Card,Takeaway,101,Sarah,21,Tuesday,8,August,1,False,False
2024-05-25,14:15:00,Grilled Asparagus,Side,8.0,8,64.0,Mobile Payment,Takeaway,104,Carlos,14,Saturday,5,May,5,True,True
2024-11-01,17:45:00,Truffle Fries,Side,3.0,8,24.0,Mobile Payment,Takeaway,104,Carlos,17,Friday,11,November,4,False,False
2024-02-12,21:00:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Dine-In,105,Nina,21,Monday,2,February,0,False,False
2024-01-01,11:45:00,Ribeye Steak,Entree,1.2,35,42.0,Credit Card,Delivery,103,Emily,11,Monday,1,January,0,False,False
2024-01-15,22:15:00,Ribeye Steak,Entree,5.0,35,175.0,Cash,Dine-In,103,Emily,22,Monday,1,January,0,False,True
2024-12-06,15:45:00,New York Strip,Entree,3.0,38,114.0,Mobile Payment,Delivery,105,Nina,15,Friday,12,December,4,False,True
2024-03-30,11:00:00,Ribeye Steak,Entree,3.0,35,105.0,Mobile Payment,Takeaway,103,Emily,11,Saturday,3,March,5,True,True
2024-11-15,20:45:00,Shrimp Cocktail,Appetizer,8.0,14,112.0,Mobile Payment,Delivery,103,Emily,20,Friday,11,November,4,False,True
2024-11-23,14:45:00,Mashed Potatoes,Side,7.0,7,49.0,Mobile Payment,Takeaway,103,Emily,14,Saturday,11,November,5,True,False
2024-05-10,13:30:00,New York Strip,Entree,5.0,38,190.0,Mobile Payment,Delivery,105,Nina,13,Friday,5,May,4,False,True
2024-05-12,21:15:00,Ribeye Steak,Entree,10.5,35,367.5,Cash,Takeaway,103,Emily,21,Sunday,5,May,6,True,True
2024-02-27,16:15:00,Old Fashioned,Beverage,3.0,12,36.0,Cash,Delivery,103,Emily,16,Tuesday,2,February,1,False,False
2024-02-17,14:15:00,Old Fashioned,Beverage,9.0,12,108.0,Cash,Takeaway,104,Carlos,14,Saturday,2,February,5,True,True
2024-07-21,22:45:00,Grilled Asparagus,Side,9.0,8,72.0,Cash,Delivery,104,Carlos,22,Sunday,7,July,6,True,True
2024-01-03,19:30:00,Mashed Potatoes,Side,8.0,7,56.0,Cash,Takeaway,103,Emily,19,Wednesday,1,January,2,False,False
2024-11-02,21:00:00,Mashed Potatoes,Side,9.0,7,63.0,Credit Card,Delivery,104,Carlos,21,Saturday,11,November,5,True,True
2024-09-21,19:00:00,Shrimp Cocktail,Appetizer,7.0,14,98.0,Mobile Payment,Delivery,101,Sarah,19,Saturday,9,September,5,True,True
2024-09-20,11:15:00,Mashed Potatoes,Side,9.0,7,63.0,Credit Card,Dine-In,103,Emily,11,Friday,9,September,4,False,True
2024-01-24,21:30:00,Old Fashioned,Beverage,6.0,12,72.0,Credit Card,Takeaway,101,Sarah,21,Wednesday,1,January,2,False,True
2024-10-16,20:45:00,Caesar Salad,Appetizer,3.0,10,30.0,Credit Card,Takeaway,102,Jake,20,Wednesday,10,October,2,False,False
2024-06-11,13:45:00,Truffle Fries,Side,5.0,8,40.0,Cash,Dine-In,101,Sarah,13,Tuesday,6,June,1,False,False
2024-02-16,22:00:00,Truffle Fries,Side,9.0,8,72.0,Credit Card,Delivery,101,Sarah,22,Friday,2,February,4,False,True
2024-09-30,15:45:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Mobile Payment,Delivery,105,Nina,15,Monday,9,September,0,False,True
2024-12-08,22:30:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Cash,Dine-In,102,Jake,22,Sunday,12,December,6,True,False
2024-07-01,20:45:00,Filet Mignon,Entree,9.0,42,378.0,Mobile Payment,Dine-In,101,Sarah,20,Monday,7,July,0,False,True
2024-12-03,18:15:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Mobile Payment,Delivery,101,Sarah,18,Tuesday,12,December,1,False,True
2024-01-21,13:15:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Credit Card,Dine-In,103,Emily,13,Sunday,1,January,6,True,True
2024-11-11,18:15:00,Ribeye Steak,Entree,5.0,35,175.0,Credit Card,Takeaway,105,Nina,18,Monday,11,November,0,False,True
2024-03-24,20:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Mobile Payment,Delivery,102,Jake,20,Sunday,3,March,6,True,False
2024-02-02,15:45:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Mobile Payment,Delivery,105,Nina,15,Friday,2,February,4,False,True
2024-05-23,18:30:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Dine-In,105,Nina,18,Thursday,5,May,3,False,False
2024-05-06,18:00:00,Old Fashioned,Beverage,10.0,12,120.0,Credit Card,Delivery,104,Carlos,18,Monday,5,May,0,False,True
2024-04-02,12:30:00,Grilled Asparagus,Side,1.0,8,8.0,Credit Card,Dine-In,104,Carlos,12,Tuesday,4,April,1,False,False
2024-06-21,19:00:00,Shrimp Cocktail,Appetizer,7.0,14,98.0,Cash,Delivery,102,Jake,19,Friday,6,June,4,False,True
2024-08-04,18:45:00,Chocolate Lava Cake,Dessert,8.0,9,72.0,Mobile Payment,Delivery,105,Nina,18,Sunday,8,August,6,True,True
2024-08-20,20:45:00,Old Fashioned,Beverage,7.0,12,84.0,Credit Card,Takeaway,103,Emily,20,Tuesday,8,August,1,False,True
2024-09-19,15:45:00,Shrimp Cocktail,Appetizer,1.0,14,14.0,Cash,Takeaway,101,Sarah,15,Thursday,9,September,3,False,False
2024-02-29,20:15:00,Truffle Fries,Side,12.0,8,96.0,Mobile Payment,Dine-In,104,Carlos,20,Thursday,2,February,3,False,True
2024-01-02,22:30:00,Chocolate Lava Cake,Dessert,7.0,9,63.0,Cash,Delivery,104,Carlos,22,Tuesday,1,January,1,False,True
2024-06-19,21:00:00,Truffle Fries,Side,8.0,8,64.0,Cash,Takeaway,104,Carlos,21,Wednesday,6,June,2,False,True
2024-05-07,19:00:00,Filet Mignon,Entree,5.0,42,210.0,Credit Card,Delivery,103,Emily,19,Tuesday,5,May,1,False,True
2024-05-30,18:15:00,Grilled Asparagus,Side,5.0,8,40.0,Credit Card,Dine-In,101,Sarah,18,Thursday,5,May,3,False,False
2024-07-03,17:45:00,New York Strip,Entree,4.0,38,152.0,Mobile Payment,Dine-In,101,Sarah,17,Wednesday,7,July,2,False,True
2024-08-26,11:45:00,Mashed Potatoes,Side,5.0,7,35.0,Credit Card,Delivery,101,Sarah,11,Monday,8,August,0,False,False
2024-06-10,14:00:00,Grilled Asparagus,Side,1.0,8,8.0,Cash,Delivery,102,Jake,14,Monday,6,June,0,False,False
2024-08-18,21:30:00,Caesar Salad,Appetizer,4.0,10,40.0,Cash,Dine-In,104,Carlos,21,Sunday,8,August,6,True,False
2024-12-11,13:45:00,Filet Mignon,Entree,4.0,42,168.0,Credit Card,Delivery,102,Jake,13,Wednesday,12,December,2,False,True
2024-05-25,15:45:00,Mashed Potatoes,Side,8.0,7,56.0,Cash,Dine-In,101,Sarah,15,Saturday,5,May,5,True,False
2024-03-07,21:00:00,Caesar Salad,Appetizer,10.0,10,100.0,Mobile Payment,Dine-In,104,Carlos,21,Thursday,3,March,3,False,True
2024-10-05,13:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Credit Card,Takeaway,101,Sarah,13,Saturday,10,October,5,True,False
2024-06-12,22:30:00,Mashed Potatoes,Side,11.0,7,77.0,Mobile Payment,Takeaway,105,Nina,22,Wednesday,6,June,2,False,True
2024-07-24,17:15:00,Mashed Potatoes,Side,8.0,7,56.0,Credit Card,Delivery,103,Emily,17,Wednesday,7,July,2,False,False
2024-02-10,19:00:00,New York Strip,Entree,9.0,38,342.0,Mobile Payment,Delivery,102,Jake,19,Saturday,2,February,5,True,True
2024-06-22,13:00:00,New York Strip,Entree,10.0,38,380.0,Mobile Payment,Delivery,104,Carlos,13,Saturday,6,June,5,True,True
2024-08-09,20:00:00,Mashed Potatoes,Side,8.0,7,56.0,Credit Card,Takeaway,105,Nina,20,Friday,8,August,4,False,False
2024-12-31,20:30:00,New York Strip,Entree,11.7,38,444.6,Mobile Payment,Dine-In,105,Nina,20,Tuesday,12,December,1,False,True
2024-05-26,18:00:00,Mashed Potatoes,Side,5.0,7,35.0,Cash,Dine-In,101,Sarah,18,Sunday,5,May,6,True,False
2024-12-08,14:15:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Mobile Payment,Takeaway,101,Sarah,14,Sunday,12,December,6,True,False
2024-03-26,14:15:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Takeaway,105,Nina,14,Tuesday,3,March,1,False,True
2024-08-11,15:15:00,Old Fashioned,Beverage,4.0,12,48.0,Mobile Payment,Takeaway,102,Jake,15,Sunday,8,August,6,True,False
2024-08-06,19:30:00,New York Strip,Entree,9.0,38,342.0,Cash,Delivery,104,Carlos,19,Tuesday,8,August,1,False,True
2024-07-12,11:15:00,New York Strip,Entree,1.0,38,38.0,Mobile Payment,Takeaway,104,Carlos,11,Friday,7,July,4,False,False
2024-10-14,14:30:00,Old Fashioned,Beverage,1.0,12,12.0,Mobile Payment,Dine-In,104,Carlos,14,Monday,10,October,0,False,False
2024-04-03,21:15:00,Caesar Salad,Appetizer,6.0,10,60.0,Mobile Payment,Delivery,103,Emily,21,Wednesday,4,April,2,False,False
2024-11-21,22:30:00,Old Fashioned,Beverage,4.0,12,48.0,Credit Card,Takeaway,102,Jake,22,Thursday,11,November,3,False,False
2024-04-08,21:15:00,Old Fashioned,Beverage,7.0,12,84.0,Mobile Payment,Delivery,101,Sarah,21,Monday,4,April,0,False,True
2024-01-29,15:30:00,Caesar Salad,Appetizer,3.0,10,30.0,Mobile Payment,Takeaway,105,Nina,15,Monday,1,January,0,False,False
2024-08-28,14:00:00,New York Strip,Entree,3.0,38,114.0,Cash,Delivery,102,Jake,14,Wednesday,8,August,2,False,True
2024-03-28,19:30:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Delivery,102,Jake,19,Thursday,3,March,3,False,False
2024-05-10,11:15:00,Mashed Potatoes,Side,5.0,7,35.0,Credit Card,Takeaway,104,Carlos,11,Friday,5,May,4,False,False
2024-09-23,20:15:00,Chocolate Lava Cake,Dessert,7.0,9,63.0,Credit Card,Delivery,101,Sarah,20,Monday,9,September,0,False,True
2024-05-30,12:00:00,Grilled Asparagus,Side,5.0,8,40.0,Mobile Payment,Delivery,101,Sarah,12,Thursday,5,May,3,False,False
2024-07-03,20:45:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Credit Card,Delivery,104,Carlos,20,Wednesday,7,July,2,False,True
2024-04-29,19:45:00,Mashed Potatoes,Side,7.0,7,49.0,Mobile Payment,Dine-In,103,Emily,19,Monday,4,April,0,False,False
2024-05-22,19:30:00,Truffle Fries,Side,7.0,8,56.0,Credit Card,Delivery,102,Jake,19,Wednesday,5,May,2,False,False
2024-04-16,13:15:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Mobile Payment,Dine-In,103,Emily,13,Tuesday,4,April,1,False,False
2024-10-05,20:30:00,Mashed Potatoes,Side,11.0,7,77.0,Credit Card,Delivery,104,Carlos,20,Saturday,10,October,5,True,True
2024-01-15,11:45:00,New York Strip,Entree,2.0,38,76.0,Mobile Payment,Delivery,103,Emily,11,Monday,1,January,0,False,True
2024-06-09,20:30:00,New York Strip,Entree,8.0,38,304.0,Credit Card,Dine-In,104,Carlos,20,Sunday,6,June,6,True,True
2024-07-30,11:30:00,Caesar Salad,Appetizer,1.0,10,10.0,Cash,Dine-In,101,Sarah,11,Tuesday,7,July,1,False,False
2024-04-25,14:00:00,Truffle Fries,Side,1.0,8,8.0,Cash,Delivery,105,Nina,14,Thursday,4,April,3,False,False
2024-09-12,12:45:00,New York Strip,Entree,5.0,38,190.0,Cash,Dine-In,103,Emily,12,Thursday,9,September,3,False,True
2024-08-05,19:00:00,Mashed Potatoes,Side,11.0,7,77.0,Cash,Dine-In,105,Nina,19,Monday,8,August,0,False,True
2024-12-10,11:00:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Takeaway,103,Emily,11,Tuesday,12,December,1,False,False
2024-04-11,16:45:00,Old Fashioned,Beverage,1.0,12,12.0,Cash,Delivery,104,Carlos,16,Thursday,4,April,3,False,False
2024-09-08,13:45:00,Filet Mignon,Entree,3.0,42,126.0,Credit Card,Takeaway,105,Nina,13,Sunday,9,September,6,True,True
2024-08-08,21:30:00,Old Fashioned,Beverage,12.0,12,144.0,Mobile Payment,Takeaway,103,Emily,21,Thursday,8,August,3,False,True
2024-09-10,16:30:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Credit Card,Takeaway,101,Sarah,16,Tuesday,9,September,1,False,False
2024-06-24,16:15:00,Truffle Fries,Side,3.0,8,24.0,Cash,Delivery,101,Sarah,16,Monday,6,June,0,False,False
2024-08-14,12:30:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Credit Card,Dine-In,105,Nina,12,Wednesday,8,August,2,False,False
2024-04-24,20:30:00,New York Strip,Entree,5.0,38,190.0,Cash,Delivery,103,Emily,20,Wednesday,4,April,2,False,True
2024-03-14,11:45:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Mobile Payment,Delivery,102,Jake,11,Thursday,3,March,3,False,True
2024-02-08,17:30:00,Filet Mignon,Entree,2.0,42,84.0,Mobile Payment,Delivery,102,Jake,17,Thursday,2,February,3,False,True
2024-02-17,15:30:00,Old Fashioned,Beverage,6.0,12,72.0,Mobile Payment,Takeaway,103,Emily,15,Saturday,2,February,5,True,True
2024-03-17,11:15:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Delivery,104,Carlos,11,Sunday,3,March,6,True,True
